submission_id,RT,age,angle,correctness,expected,item,key_pressed,timeSpent,trial_number,trial_type
7922,6215,21,50,correct,different,8,j,4.5084333333,47,main
7922,2725,21,50,correct,different,12,j,4.5084333333,48,main
7941,4147,20,150,correct,same,14,f,3.9223833333,1,practice
7941,2756,20,150,correct,same,15,f,3.9223833333,2,practice
7941,3584,20,50,correct,different,13,j,3.9223833333,3,practice
7941,3108,20,150,correct,same,13,f,3.9223833333,4,practice
7941,3382,20,150,correct,different,15,j,3.9223833333,5,practice
7941,2711,20,50,correct,same,13,f,3.9223833333,6,practice
7941,2064,20,50,correct,different,15,j,3.9223833333,7,practice
7941,3566,20,150,correct,different,14,j,3.9223833333,8,practice
7941,2545,20,150,correct,different,13,j,3.9223833333,9,practice
7941,2643,20,50,correct,different,14,j,3.9223833333,10,practice
7941,1762,20,50,correct,same,15,f,3.9223833333,11,practice
7941,1930,20,50,correct,same,14,f,3.9223833333,12,practice
7941,4209,20,150,incorrect,same,2,j,3.9223833333,1,main
7941,2345,20,50,correct,same,5,f,3.9223833333,2,main
7941,2385,20,150,correct,different,3,j,3.9223833333,3,main
7941,2777,20,150,correct,same,8,f,3.9223833333,4,main
7941,2099,20,50,correct,different,1,j,3.9223833333,5,main
7941,3714,20,150,correct,different,9,j,3.9223833333,6,main
7941,2633,20,50,correct,different,8,j,3.9223833333,7,main
7941,2505,20,150,correct,same,4,f,3.9223833333,8,main
7941,5818,20,150,correct,different,6,j,3.9223833333,9,main
7941,3663,20,150,correct,same,11,f,3.9223833333,10,main
7941,2753,20,50,correct,different,5,j,3.9223833333,11,main
7941,3729,20,50,correct,different,10,j,3.9223833333,12,main
7941,2785,20,150,correct,same,6,f,3.9223833333,13,main
7941,4990,20,150,incorrect,different,10,f,3.9223833333,14,main
7941,2505,20,50,correct,same,2,f,3.9223833333,15,main
7941,2379,20,150,correct,different,11,j,3.9223833333,16,main
7941,6397,20,150,correct,same,3,f,3.9223833333,17,main
7941,7452,20,150,correct,same,12,f,3.9223833333,18,main
7941,1939,20,50,correct,same,11,f,3.9223833333,19,main
7941,7716,20,50,correct,different,6,j,3.9223833333,20,main
7941,2641,20,50,correct,different,2,j,3.9223833333,21,main
7941,2441,20,50,correct,same,8,f,3.9223833333,22,main
7941,4256,20,150,correct,different,1,j,3.9223833333,23,main
7941,2824,20,150,correct,same,5,f,3.9223833333,24,main
7941,2714,20,150,correct,same,7,f,3.9223833333,25,main
7941,2034,20,50,correct,same,3,f,3.9223833333,26,main
7941,2602,20,150,correct,different,12,j,3.9223833333,27,main
7941,3113,20,50,correct,different,9,j,3.9223833333,28,main
7941,2194,20,50,correct,same,7,f,3.9223833333,29,main
7941,1915,20,50,correct,same,1,f,3.9223833333,30,main
7941,2162,20,50,correct,different,7,j,3.9223833333,31,main
7941,3121,20,150,correct,different,2,j,3.9223833333,32,main
7941,6039,20,50,correct,different,4,j,3.9223833333,33,main
7941,3088,20,50,correct,different,11,j,3.9223833333,34,main
7941,3073,20,50,correct,different,3,j,3.9223833333,35,main
7941,2768,20,150,correct,same,10,f,3.9223833333,36,main
7941,5656,20,150,correct,different,8,j,3.9223833333,37,main
7941,4102,20,150,correct,different,7,j,3.9223833333,38,main
7941,2410,20,50,correct,different,12,j,3.9223833333,39,main
7941,11529,20,150,correct,different,5,j,3.9223833333,40,main
7941,2160,20,150,correct,same,9,f,3.9223833333,41,main
7941,3440,20,150,correct,same,1,f,3.9223833333,42,main
7941,1827,20,50,correct,same,4,f,3.9223833333,43,main
7941,1930,20,50,correct,same,10,f,3.9223833333,44,main
7941,2776,20,50,correct,same,6,f,3.9223833333,45,main
7941,1858,20,50,correct,same,12,f,3.9223833333,46,main
7941,2794,20,150,correct,different,4,j,3.9223833333,47,main
7941,2274,20,50,correct,same,9,f,3.9223833333,48,main
7945,10821,23,50,correct,different,14,j,6.4813333333,1,practice
7945,6880,23,150,correct,same,13,f,6.4813333333,2,practice
7945,4413,23,150,incorrect,same,14,j,6.4813333333,3,practice
7945,2450,23,50,correct,different,13,j,6.4813333333,4,practice
7945,3389,23,50,correct,same,15,f,6.4813333333,5,practice
7945,3027,23,50,correct,same,13,f,6.4813333333,6,practice
7945,2443,23,50,correct,different,15,j,6.4813333333,7,practice
7945,3565,23,150,correct,different,13,j,6.4813333333,8,practice
7945,2398,23,150,correct,different,15,j,6.4813333333,9,practice
7945,5204,23,150,correct,different,14,j,6.4813333333,10,practice
7945,6867,23,150,correct,same,15,f,6.4813333333,11,practice
7945,2742,23,50,correct,same,14,f,6.4813333333,12,practice
7945,3198,23,50,correct,different,9,j,6.4813333333,1,main
7945,6010,23,150,correct,different,9,j,6.4813333333,2,main
7945,6017,23,150,correct,different,8,j,6.4813333333,3,main
7945,4866,23,150,correct,different,1,j,6.4813333333,4,main
7945,4581,23,150,correct,same,2,f,6.4813333333,5,main
7945,3310,23,150,correct,same,12,f,6.4813333333,6,main
7945,3271,23,50,correct,different,10,j,6.4813333333,7,main
7945,3196,23,50,correct,different,1,j,6.4813333333,8,main
7945,4112,23,150,correct,same,4,f,6.4813333333,9,main
7945,7529,23,150,correct,different,4,j,6.4813333333,10,main
7945,8884,23,150,correct,same,6,f,6.4813333333,11,main
7945,3068,23,50,correct,same,3,f,6.4813333333,12,main
7945,1859,23,50,correct,same,2,f,6.4813333333,13,main
7945,3393,23,50,correct,same,5,f,6.4813333333,14,main
7945,3191,23,50,correct,different,4,j,6.4813333333,15,main
7945,4585,23,50,correct,different,3,j,6.4813333333,16,main
7945,4611,23,150,correct,different,12,j,6.4813333333,17,main
7945,4733,23,50,correct,different,8,j,6.4813333333,18,main
7945,2250,23,50,correct,different,7,j,6.4813333333,19,main
7945,3044,23,150,incorrect,different,3,f,6.4813333333,20,main
7945,3791,23,50,correct,different,2,j,6.4813333333,21,main
7945,2551,23,150,incorrect,same,9,j,6.4813333333,22,main
7945,10416,23,150,correct,different,10,j,6.4813333333,23,main
7945,8168,23,150,correct,same,8,f,6.4813333333,24,main
7945,4971,23,50,correct,same,7,f,6.4813333333,25,main
7945,3158,23,50,correct,same,1,f,6.4813333333,26,main
7945,7072,23,150,correct,same,11,f,6.4813333333,27,main
7945,3491,23,150,correct,different,2,j,6.4813333333,28,main
7945,4990,23,150,correct,same,7,f,6.4813333333,29,main
7945,4098,23,50,correct,same,10,f,6.4813333333,30,main
7945,5085,23,50,correct,different,5,j,6.4813333333,31,main
7945,3358,23,150,correct,different,7,j,6.4813333333,32,main
7945,4859,23,50,correct,same,8,f,6.4813333333,33,main
7945,3546,23,50,correct,same,11,f,6.4813333333,34,main
7945,2381,23,50,correct,different,11,j,6.4813333333,35,main
7945,4652,23,150,correct,same,1,f,6.4813333333,36,main
7945,4950,23,50,correct,different,6,j,6.4813333333,37,main
7945,3059,23,50,correct,same,6,f,6.4813333333,38,main
7945,3469,23,50,correct,same,4,f,6.4813333333,39,main
7945,3419,23,150,correct,different,6,j,6.4813333333,40,main
7945,3087,23,50,correct,different,12,j,6.4813333333,41,main
7945,4543,23,150,correct,same,5,f,6.4813333333,42,main
7945,2554,23,50,correct,same,9,f,6.4813333333,43,main
7945,10020,23,150,correct,different,11,j,6.4813333333,44,main
7945,3302,23,150,correct,same,10,f,6.4813333333,45,main
7945,4582,23,150,correct,different,5,j,6.4813333333,46,main
7945,2417,23,50,correct,same,12,f,6.4813333333,47,main
7945,5390,23,150,correct,same,3,f,6.4813333333,48,main
7924,7063,21,150,correct,different,15,j,4.2933333333,1,practice
7924,2036,21,150,incorrect,same,14,j,4.2933333333,2,practice
7924,2380,21,50,correct,same,14,f,4.2933333333,3,practice
7924,2768,21,150,correct,different,14,j,4.2933333333,4,practice
7924,1958,21,150,incorrect,different,13,f,4.2933333333,5,practice
7924,2401,21,150,correct,same,13,f,4.2933333333,6,practice
7924,6182,21,50,correct,different,13,j,4.2933333333,7,practice
7924,4339,21,50,correct,different,14,j,4.2933333333,8,practice
7924,2693,21,50,correct,different,15,j,4.2933333333,9,practice
7924,3678,21,150,correct,same,15,f,4.2933333333,10,practice
7924,3264,21,50,correct,same,13,f,4.2933333333,11,practice
7924,1988,21,50,correct,same,15,f,4.2933333333,12,practice
7924,2622,21,50,correct,different,12,j,4.2933333333,1,main
7924,2044,21,50,correct,same,1,f,4.2933333333,2,main
7924,2050,21,50,correct,different,4,j,4.2933333333,3,main
7924,3113,21,50,incorrect,different,10,f,4.2933333333,4,main
7924,3655,21,50,correct,same,8,f,4.2933333333,5,main
7924,2529,21,50,correct,different,7,j,4.2933333333,6,main
7924,4758,21,150,incorrect,different,4,f,4.2933333333,7,main
7924,2681,21,150,correct,same,7,f,4.2933333333,8,main
7924,2604,21,50,correct,same,9,f,4.2933333333,9,main
7924,4682,21,50,correct,same,6,f,4.2933333333,10,main
7924,3687,21,150,correct,different,9,j,4.2933333333,11,main
7924,3987,21,150,correct,same,3,f,4.2933333333,12,main
7924,3312,21,50,incorrect,different,3,f,4.2933333333,13,main
7924,5698,21,150,correct,different,1,j,4.2933333333,14,main
7924,2589,21,50,correct,same,5,f,4.2933333333,15,main
7924,2705,21,50,correct,same,7,f,4.2933333333,16,main
7924,3899,21,150,correct,same,1,f,4.2933333333,17,main
7924,3136,21,50,correct,same,2,f,4.2933333333,18,main
7924,2167,21,50,correct,same,12,f,4.2933333333,19,main
7924,2824,21,50,correct,different,1,j,4.2933333333,20,main
7924,3876,21,50,correct,different,11,j,4.2933333333,21,main
7924,4160,21,150,incorrect,same,6,j,4.2933333333,22,main
7924,2938,21,150,correct,same,5,f,4.2933333333,23,main
7924,5319,21,150,correct,different,2,j,4.2933333333,24,main
7924,2085,21,150,correct,same,2,f,4.2933333333,25,main
7924,6294,21,150,correct,same,4,f,4.2933333333,26,main
7924,2261,21,50,correct,same,11,f,4.2933333333,27,main
7924,4412,21,50,correct,different,6,j,4.2933333333,28,main
7924,3326,21,50,correct,same,10,f,4.2933333333,29,main
7924,3853,21,150,correct,same,8,f,4.2933333333,30,main
7924,3189,21,150,incorrect,different,3,f,4.2933333333,31,main
7924,2946,21,150,correct,same,9,f,4.2933333333,32,main
7924,5234,21,150,correct,same,10,f,4.2933333333,33,main
7924,3768,21,50,incorrect,different,5,f,4.2933333333,34,main
7924,4159,21,150,correct,different,10,j,4.2933333333,35,main
7924,3353,21,150,incorrect,different,6,f,4.2933333333,36,main
7924,3244,21,150,incorrect,different,11,f,4.2933333333,37,main
7924,3885,21,150,correct,different,5,j,4.2933333333,38,main
7924,3266,21,50,correct,same,3,f,4.2933333333,39,main
7924,2558,21,50,correct,same,4,f,4.2933333333,40,main
7924,4313,21,150,correct,different,12,j,4.2933333333,41,main
7924,2395,21,50,incorrect,different,9,f,4.2933333333,42,main
7924,3456,21,50,correct,different,8,j,4.2933333333,43,main
7924,2734,21,150,correct,same,12,f,4.2933333333,44,main
7924,3545,21,50,correct,different,2,j,4.2933333333,45,main
7924,2742,21,150,correct,different,8,j,4.2933333333,46,main
7924,3627,21,150,correct,different,7,j,4.2933333333,47,main
7924,5164,21,150,incorrect,same,11,j,4.2933333333,48,main
7926,12519,21,150,incorrect,different,14,f,3.5634166667,1,practice
7926,1768,21,50,correct,same,15,f,3.5634166667,2,practice
7926,3096,21,150,correct,different,13,j,3.5634166667,3,practice
7926,2951,21,150,incorrect,same,14,j,3.5634166667,4,practice
7926,1859,21,50,correct,same,13,f,3.5634166667,5,practice
7926,1689,21,50,correct,different,14,j,3.5634166667,6,practice
7926,2069,21,150,correct,same,13,f,3.5634166667,7,practice
7926,1823,21,150,correct,same,15,f,3.5634166667,8,practice
7926,1522,21,50,correct,same,14,f,3.5634166667,9,practice
7926,1346,21,50,correct,different,13,j,3.5634166667,10,practice
7926,5454,21,150,correct,different,15,j,3.5634166667,11,practice
7926,1378,21,50,correct,different,15,j,3.5634166667,12,practice
7926,3391,21,150,correct,same,5,f,3.5634166667,1,main
7926,1937,21,50,correct,different,7,j,3.5634166667,2,main
7926,3297,21,150,correct,different,4,j,3.5634166667,3,main
7926,2290,21,150,correct,different,9,j,3.5634166667,4,main
7926,1353,21,50,correct,same,9,f,3.5634166667,5,main
7926,2781,21,150,correct,different,10,j,3.5634166667,6,main
7926,2419,21,50,correct,same,3,f,3.5634166667,7,main
7926,1576,21,50,correct,different,1,j,3.5634166667,8,main
7926,2054,21,50,correct,different,3,j,3.5634166667,9,main
7926,2715,21,50,correct,different,10,j,3.5634166667,10,main
7926,3412,21,50,correct,different,5,j,3.5634166667,11,main
7926,1794,21,150,correct,same,4,f,3.5634166667,12,main
7926,1483,21,50,correct,same,5,f,3.5634166667,13,main
7926,3613,21,150,correct,same,3,f,3.5634166667,14,main
7926,4593,21,150,incorrect,same,11,j,3.5634166667,15,main
7926,3230,21,150,correct,different,3,j,3.5634166667,16,main
7926,3076,21,50,correct,different,4,j,3.5634166667,17,main
7926,2016,21,50,correct,same,12,f,3.5634166667,18,main
7926,6025,21,150,incorrect,different,1,f,3.5634166667,19,main
7926,1901,21,150,correct,same,9,f,3.5634166667,20,main
7926,5682,21,150,correct,different,12,j,3.5634166667,21,main
7926,3849,21,150,correct,different,11,j,3.5634166667,22,main
7926,1624,21,50,correct,same,11,f,3.5634166667,23,main
7926,2363,21,50,correct,different,9,j,3.5634166667,24,main
7926,2374,21,50,correct,different,11,j,3.5634166667,25,main
7926,1278,21,50,correct,same,2,f,3.5634166667,26,main
7926,2868,21,150,correct,same,8,f,3.5634166667,27,main
7926,1872,21,50,correct,same,10,f,3.5634166667,28,main
7926,1359,21,50,correct,same,8,f,3.5634166667,29,main
7926,2052,21,150,correct,same,1,f,3.5634166667,30,main
7926,1771,21,50,correct,same,1,f,3.5634166667,31,main
7926,1888,21,150,correct,different,7,j,3.5634166667,32,main
7926,2965,21,150,correct,same,6,f,3.5634166667,33,main
7926,2341,21,150,correct,same,7,f,3.5634166667,34,main
7926,3472,21,50,correct,different,6,j,3.5634166667,35,main
7926,2444,21,50,correct,same,6,f,3.5634166667,36,main
7926,2239,21,150,correct,same,2,f,3.5634166667,37,main
7926,3087,21,150,correct,different,2,j,3.5634166667,38,main
7926,2016,21,150,correct,different,6,j,3.5634166667,39,main
7926,3271,21,50,correct,same,4,f,3.5634166667,40,main
7926,1933,21,50,correct,same,7,f,3.5634166667,41,main
7926,1555,21,150,correct,different,5,j,3.5634166667,42,main
7926,2854,21,150,correct,same,12,f,3.5634166667,43,main
7926,2182,21,50,correct,different,12,j,3.5634166667,44,main
7926,2487,21,50,correct,different,2,j,3.5634166667,45,main
7926,3392,21,150,correct,same,10,f,3.5634166667,46,main
7926,3382,21,50,correct,different,8,j,3.5634166667,47,main
7926,6403,21,150,correct,different,8,j,3.5634166667,48,main
7929,2564,21,150,incorrect,different,14,f,4.9169666667,1,practice
7929,2925,21,50,correct,same,15,f,4.9169666667,2,practice
7929,3237,21,150,incorrect,same,15,j,4.9169666667,3,practice
7929,2368,21,50,correct,different,15,j,4.9169666667,4,practice
7929,1736,21,150,correct,same,13,f,4.9169666667,5,practice
7929,2126,21,50,correct,same,14,f,4.9169666667,6,practice
7929,2027,21,50,correct,same,13,f,4.9169666667,7,practice
7929,5280,21,50,correct,different,14,j,4.9169666667,8,practice
7929,2626,21,150,correct,different,15,j,4.9169666667,9,practice
7929,2258,21,150,correct,same,14,f,4.9169666667,10,practice
7929,2697,21,150,incorrect,different,13,f,4.9169666667,11,practice
7929,1388,21,50,incorrect,different,13,f,4.9169666667,12,practice
7929,4477,21,150,correct,same,9,f,4.9169666667,1,main
7929,2440,21,50,correct,same,5,f,4.9169666667,2,main
7929,3738,21,150,correct,different,10,j,4.9169666667,3,main
7929,2417,21,150,correct,different,12,j,4.9169666667,4,main
7929,4399,21,150,correct,same,5,f,4.9169666667,5,main
7929,1678,21,50,correct,different,6,j,4.9169666667,6,main
7929,2971,21,50,correct,different,4,j,4.9169666667,7,main
7929,3696,21,150,correct,same,2,f,4.9169666667,8,main
7929,2469,21,150,correct,same,11,f,4.9169666667,9,main
7929,3870,21,150,correct,same,7,f,4.9169666667,10,main
7929,2417,21,50,correct,same,3,f,4.9169666667,11,main
7929,3998,21,150,correct,same,8,f,4.9169666667,12,main
7929,3159,21,50,correct,same,11,f,4.9169666667,13,main
7929,4650,21,50,correct,same,12,f,4.9169666667,14,main
7929,2878,21,150,correct,different,3,j,4.9169666667,15,main
7929,3329,21,150,correct,different,6,j,4.9169666667,16,main
7929,1928,21,50,correct,same,2,f,4.9169666667,17,main
7929,2210,21,150,correct,different,4,j,4.9169666667,18,main
7929,2228,21,150,correct,same,3,f,4.9169666667,19,main
7929,1718,21,50,correct,same,1,f,4.9169666667,20,main
7929,1599,21,50,correct,different,1,j,4.9169666667,21,main
7929,5250,21,150,correct,same,4,f,4.9169666667,22,main
7929,2977,21,50,correct,same,8,f,4.9169666667,23,main
7929,4620,21,50,correct,same,4,f,4.9169666667,24,main
7929,2949,21,150,incorrect,same,10,j,4.9169666667,25,main
7929,2217,21,50,correct,different,10,j,4.9169666667,26,main
7929,3920,21,50,correct,different,3,j,4.9169666667,27,main
7929,5058,21,150,correct,different,5,j,4.9169666667,28,main
7929,9968,21,150,incorrect,same,6,j,4.9169666667,29,main
7929,4014,21,50,correct,same,7,f,4.9169666667,30,main
7929,2914,21,50,correct,different,8,j,4.9169666667,31,main
7929,2018,21,50,correct,same,9,f,4.9169666667,32,main
7929,2409,21,50,correct,same,6,f,4.9169666667,33,main
7929,3460,21,150,correct,different,9,j,4.9169666667,34,main
7929,2577,21,50,correct,different,9,j,4.9169666667,35,main
7929,7800,21,150,incorrect,different,11,f,4.9169666667,36,main
7929,3508,21,150,incorrect,different,8,f,4.9169666667,37,main
7929,2739,21,50,correct,different,5,j,4.9169666667,38,main
7929,3029,21,150,correct,same,1,f,4.9169666667,39,main
7929,2990,21,150,correct,different,7,j,4.9169666667,40,main
7929,3798,21,50,correct,different,11,j,4.9169666667,41,main
7929,3379,21,150,correct,same,12,f,4.9169666667,42,main
7929,2369,21,150,incorrect,different,1,f,4.9169666667,43,main
7929,2540,21,50,correct,different,7,j,4.9169666667,44,main
7929,3998,21,50,correct,different,2,j,4.9169666667,45,main
7929,6700,21,150,correct,different,2,j,4.9169666667,46,main
7929,2768,21,50,correct,same,10,f,4.9169666667,47,main
7929,2398,21,50,correct,different,12,j,4.9169666667,48,main
7932,5439,21,50,correct,same,15,f,2.845,1,practice
7932,1835,21,50,correct,different,14,j,2.845,2,practice
7932,1191,21,50,correct,same,14,f,2.845,3,practice
7932,1474,21,150,correct,different,15,j,2.845,4,practice
7932,1255,21,50,correct,same,13,f,2.845,5,practice
7932,1156,21,50,correct,different,15,j,2.845,6,practice
7932,1733,21,150,correct,different,13,j,2.845,7,practice
7932,1440,21,150,correct,same,14,f,2.845,8,practice
7932,2339,21,150,correct,same,13,f,2.845,9,practice
7932,1400,21,150,correct,same,15,f,2.845,10,practice
7932,1267,21,50,correct,different,13,j,2.845,11,practice
7932,2645,21,150,correct,different,14,j,2.845,12,practice
7932,2563,21,150,correct,different,2,j,2.845,1,main
7932,2220,21,150,correct,different,11,j,2.845,2,main
7932,1896,21,150,correct,different,4,j,2.845,3,main
7932,1421,21,150,correct,same,11,f,2.845,4,main
7932,1633,21,150,correct,same,5,f,2.845,5,main
7932,1716,21,50,correct,different,5,j,2.845,6,main
7932,4528,21,150,correct,same,10,f,2.845,7,main
7932,1756,21,150,correct,different,3,j,2.845,8,main
7932,2017,21,50,correct,same,6,f,2.845,9,main
7932,2467,21,150,correct,different,9,j,2.845,10,main
7932,2105,21,50,correct,different,3,j,2.845,11,main
7932,1988,21,50,correct,different,2,j,2.845,12,main
7932,1741,21,150,correct,different,5,j,2.845,13,main
7932,2472,21,150,correct,different,8,j,2.845,14,main
7932,1366,21,50,correct,same,2,f,2.845,15,main
7932,2056,21,50,correct,different,4,j,2.845,16,main
7932,1133,21,50,correct,same,3,f,2.845,17,main
7932,1276,21,50,correct,same,4,f,2.845,18,main
7932,1181,21,50,correct,same,5,f,2.845,19,main
7932,3304,21,150,incorrect,same,9,j,2.845,20,main
7932,1971,21,150,correct,different,10,j,2.845,21,main
7932,2034,21,50,correct,different,9,j,2.845,22,main
7932,1841,21,150,correct,same,1,f,2.845,23,main
7932,2628,21,50,correct,different,7,j,2.845,24,main
7932,2850,21,50,correct,different,11,j,2.845,25,main
7932,2566,21,50,correct,different,10,j,2.845,26,main
7932,2204,21,150,correct,same,3,f,2.845,27,main
7932,1830,21,150,correct,different,1,j,2.845,28,main
7932,2940,21,150,correct,different,6,j,2.845,29,main
7932,2735,21,50,correct,different,6,j,2.845,30,main
7932,3371,21,150,incorrect,same,7,j,2.845,31,main
7932,3208,21,50,correct,different,8,j,2.845,32,main
7932,1965,21,150,correct,same,12,f,2.845,33,main
7932,2228,21,150,correct,different,7,j,2.845,34,main
7932,1545,21,150,correct,same,2,f,2.845,35,main
7932,4446,21,150,incorrect,different,12,f,2.845,36,main
7932,1514,21,50,correct,same,10,f,2.845,37,main
7932,1642,21,50,correct,different,1,j,2.845,38,main
7932,1578,21,50,correct,different,12,j,2.845,39,main
7932,1194,21,50,correct,same,1,f,2.845,40,main
7932,3191,21,150,correct,same,6,f,2.845,41,main
7932,1207,21,50,correct,same,8,f,2.845,42,main
7932,1615,21,150,correct,same,4,f,2.845,43,main
7932,1485,21,50,correct,same,11,f,2.845,44,main
7932,1677,21,50,correct,same,7,f,2.845,45,main
7932,1118,21,50,correct,same,9,f,2.845,46,main
7932,1273,21,50,correct,same,12,f,2.845,47,main
7932,1480,21,150,correct,same,8,f,2.845,48,main
7936,5448,21,50,correct,different,13,j,7.9638666667,1,practice
7936,3255,21,50,correct,different,14,j,7.9638666667,2,practice
7936,4739,21,150,correct,different,14,j,7.9638666667,3,practice
7936,2827,21,50,correct,different,15,j,7.9638666667,4,practice
7936,3889,21,150,correct,same,15,f,7.9638666667,5,practice
7936,3258,21,150,correct,same,14,f,7.9638666667,6,practice
7936,1708,21,50,correct,same,14,f,7.9638666667,7,practice
7936,2518,21,50,correct,same,13,f,7.9638666667,8,practice
7936,7740,21,150,correct,same,13,f,7.9638666667,9,practice
7936,3977,21,150,correct,different,15,j,7.9638666667,10,practice
7936,3097,21,50,correct,same,15,f,7.9638666667,11,practice
7936,3698,21,150,incorrect,different,13,f,7.9638666667,12,practice
7936,2164,21,50,correct,different,12,j,7.9638666667,1,main
7936,3180,21,50,correct,different,4,j,7.9638666667,2,main
7936,2631,21,50,correct,same,7,f,7.9638666667,3,main
7936,6690,21,150,correct,same,11,f,7.9638666667,4,main
7936,3060,21,150,correct,different,8,j,7.9638666667,5,main
7936,5900,21,150,correct,different,7,j,7.9638666667,6,main
7936,5989,21,50,correct,different,3,j,7.9638666667,7,main
7936,9121,21,150,correct,same,10,f,7.9638666667,8,main
7936,4949,21,150,correct,same,1,f,7.9638666667,9,main
7936,6460,21,50,correct,different,8,j,7.9638666667,10,main
7936,10340,21,150,correct,different,4,j,7.9638666667,11,main
7936,4919,21,150,correct,different,2,j,7.9638666667,12,main
7936,2199,21,50,correct,same,9,f,7.9638666667,13,main
7936,10260,21,150,correct,different,11,j,7.9638666667,14,main
7936,2698,21,50,correct,same,3,f,7.9638666667,15,main
7936,3569,21,50,correct,different,7,j,7.9638666667,16,main
7936,3520,21,50,correct,same,8,f,7.9638666667,17,main
7936,2400,21,50,correct,same,5,f,7.9638666667,18,main
7936,2479,21,50,correct,different,10,j,7.9638666667,19,main
7936,2129,21,50,correct,same,10,f,7.9638666667,20,main
7936,7250,21,150,incorrect,same,6,j,7.9638666667,21,main
7936,4789,21,50,correct,same,6,f,7.9638666667,22,main
7936,4229,21,50,correct,different,1,j,7.9638666667,23,main
7936,7560,21,150,correct,same,4,f,7.9638666667,24,main
7936,6960,21,50,correct,different,6,j,7.9638666667,25,main
7936,7210,21,50,incorrect,different,5,f,7.9638666667,26,main
7936,10479,21,50,incorrect,different,11,f,7.9638666667,27,main
7936,4659,21,50,correct,same,1,f,7.9638666667,28,main
7936,3400,21,150,correct,different,5,j,7.9638666667,29,main
7936,1930,21,50,correct,same,12,f,7.9638666667,30,main
7936,5840,21,150,correct,same,3,f,7.9638666667,31,main
7936,2810,21,150,correct,different,1,j,7.9638666667,32,main
7936,3670,21,150,incorrect,different,6,f,7.9638666667,33,main
7936,4660,21,150,incorrect,same,9,j,7.9638666667,34,main
7936,5389,21,50,correct,same,4,f,7.9638666667,35,main
7936,2049,21,50,correct,different,9,j,7.9638666667,36,main
7936,3560,21,150,correct,same,5,f,7.9638666667,37,main
7936,4999,21,150,correct,different,10,j,7.9638666667,38,main
7936,9612,21,150,correct,different,3,j,7.9638666667,39,main
7936,4219,21,150,correct,same,8,f,7.9638666667,40,main
7936,9170,21,150,correct,same,12,f,7.9638666667,41,main
7936,4790,21,150,incorrect,same,7,j,7.9638666667,42,main
7936,8730,21,150,correct,different,12,j,7.9638666667,43,main
7936,9479,21,50,correct,same,2,f,7.9638666667,44,main
7936,4571,21,150,correct,same,2,f,7.9638666667,45,main
7936,1859,21,50,correct,same,11,f,7.9638666667,46,main
7936,2540,21,50,correct,different,2,j,7.9638666667,47,main
7936,2340,21,150,correct,different,9,j,7.9638666667,48,main
7937,4392,21,150,correct,same,14,f,4.3960166667,1,practice
7937,4060,21,150,correct,same,13,f,4.3960166667,2,practice
7937,2208,21,50,correct,different,13,j,4.3960166667,3,practice
7937,2159,21,50,correct,different,14,j,4.3960166667,4,practice
7937,3697,21,150,correct,different,15,j,4.3960166667,5,practice
7937,2746,21,50,correct,same,15,f,4.3960166667,6,practice
7937,3998,21,50,correct,same,13,f,4.3960166667,7,practice
7937,2746,21,150,correct,different,14,j,4.3960166667,8,practice
7937,4171,21,150,correct,same,15,f,4.3960166667,9,practice
7937,1401,21,50,correct,same,14,f,4.3960166667,10,practice
7937,1539,21,50,correct,different,15,j,4.3960166667,11,practice
7937,2079,21,150,correct,different,13,j,4.3960166667,12,practice
7937,2020,21,50,correct,different,12,j,4.3960166667,1,main
7937,3297,21,150,correct,same,4,f,4.3960166667,2,main
7937,2223,21,50,correct,same,10,f,4.3960166667,3,main
7937,3362,21,150,correct,different,2,j,4.3960166667,4,main
7937,2557,21,150,correct,different,11,j,4.3960166667,5,main
7937,3684,21,50,correct,different,7,j,4.3960166667,6,main
7937,1469,21,50,correct,same,9,f,4.3960166667,7,main
7937,2169,21,150,correct,same,2,f,4.3960166667,8,main
7937,4321,21,150,correct,different,7,j,4.3960166667,9,main
7937,3192,21,150,correct,same,7,f,4.3960166667,10,main
7937,2981,21,150,correct,different,3,j,4.3960166667,11,main
7937,2387,21,50,correct,same,4,f,4.3960166667,12,main
7937,2261,21,50,correct,different,9,j,4.3960166667,13,main
7937,2950,21,50,correct,same,7,f,4.3960166667,14,main
7937,2743,21,50,correct,same,6,f,4.3960166667,15,main
7937,2348,21,50,correct,different,3,j,4.3960166667,16,main
7937,2849,21,150,correct,different,4,j,4.3960166667,17,main
7937,2503,21,150,correct,same,12,f,4.3960166667,18,main
7937,2736,21,50,correct,same,3,f,4.3960166667,19,main
7937,5130,21,150,incorrect,same,8,j,4.3960166667,20,main
7937,18681,21,50,correct,same,8,f,4.3960166667,21,main
7937,1541,21,50,correct,different,8,j,4.3960166667,22,main
7937,3930,21,50,correct,different,6,j,4.3960166667,23,main
7937,7960,21,50,correct,different,10,j,4.3960166667,24,main
7937,1853,21,150,correct,same,6,f,4.3960166667,25,main
7937,1934,21,50,correct,same,5,f,4.3960166667,26,main
7937,2036,21,150,correct,same,1,f,4.3960166667,27,main
7937,2022,21,150,correct,different,9,j,4.3960166667,28,main
7937,2811,21,150,correct,different,1,j,4.3960166667,29,main
7937,2673,21,150,correct,different,12,j,4.3960166667,30,main
7937,2107,21,50,correct,same,11,f,4.3960166667,31,main
